date,period,time,price_yuan_per_kwh,predicted_load_kwh,actual_load_kwh,predicted_pv_kwh,actual_pv_kwh,planned_grid_kwh,planned_charge_kwh,planned_discharge_kwh,predicted_curtailment_kwh,soc_before_kwh,soc_after_kwh,actual_emergency_kwh,actual_surplus_kwh,planned_cost_yuan,emergency_cost_yuan
2025-08-22,113,18:50-19:00,1.2881,671.0801083333333,687.1106666666666,0.6064402218308284,0.9268666666666667,0.0,0.0,671.0801083333333,0.6064402218307805,10123.92432516877,9378.279760353955,15.103691666666577,0.0,0.0,97.2753261791661
2025-08-22,114,19:00-19:10,1.3466,660.1933333333333,728.35,0.0,0.0,0.0,0.0,660.1933333333333,0.0,9378.279760353955,8644.731612205807,68.15666666666675,0.0,0.0,458.89883666666725
2025-08-22,115,19:10-19:20,1.3523,640.1754249999999,683.5602999999999,0.11847881315583138,0.0,0.0,0.0,640.1754249999999,0.11847881315577524,8644.731612205807,7933.425584428031,43.384874999999965,0.0,0.0,293.34683231249977
2025-08-22,116,19:20-19:30,1.3445,641.3317916666666,661.9809333333333,0.03174302206931368,0.06655,0.0,0.0,641.3317916666666,0.031743022069349536,7933.425584428031,7220.834704798401,20.582591666666644,0.0,0.0,138.36647247916653
2025-08-22,117,19:30-19:40,1.3483,659.0224999999999,677.0883333333334,0.0,0.0,0.0,0.0,659.0224999999999,0.0,7220.834704798401,6488.587482576178,18.065833333333444,0.0,0.0,121.79081541666741
2025-08-22,118,19:40-19:50,1.349,659.6080666666667,644.1818666666666,0.008507867646636833,0.0,0.0,0.0,659.6080666666667,0.00850786764658551,6488.587482576178,5755.689630724327,0.0,15.426200000000108,0.0,0.0
2025-08-22,119,19:50-20:00,1.3473,658.4937916666667,661.1920333333333,0.002282348106183627,0.004783333333333333,0.0,0.0,658.4915093185605,0.0,5755.689630724327,5024.032398148149,2.6957406814394744,0.0,0.0,18.15985710051702
2025-08-22,120,20:00-20:10,1.3482,674.9891666666667,696.6466666666666,0.0,0.0,0.0,0.0,674.9891666666667,0.0,5024.032398148149,4274.044435185186,21.657499999999914,0.0,0.0,145.99320749999944
2025-08-22,121,20:10-20:20,1.3513,706.6501499999999,625.7031833333333,0.0006111409292611265,0.0,0.0,0.0,706.6501499999999,0.0006111409292088865,4274.044435185186,3488.877601851852,0.0,80.94696666666664,0.0,0.0
2025-08-22,122,20:20-20:30,1.34,702.5556833333333,644.39105,0.00015585478677851701,0.00034999999999999994,0.0,0.0,702.5556833333333,0.00015585478672619502,3488.877601851852,2708.260175925926,0.0,58.16498333333334,0.0,0.0
2025-08-22,123,20:30-20:40,1.3489,674.6424999999999,751.1733333333333,0.0,0.0,0.0,0.0,674.6424999999999,0.0,2708.260175925926,1958.6573981481483,76.53083333333336,0.0,0.0,516.1622054166669
2025-08-22,124,20:40-20:50,1.3952,682.7916583333333,736.8008666666666,1.715509498184538e-05,0.0,0.0,0.0,682.7916583333333,1.7155094951704086e-05,1958.6573981481483,1200.0,54.00920833333328,0.0,0.0,376.76823733333293
2025-08-22,125,20:50-21:00,1.2226,682.2262499999999,677.5958333333333,1.0210130112046795e-06,0.0,682.2262499999999,0.0,0.0,1.0210129630650044e-06,1200.0,1200.0,0.0,4.630416666666633,834.0898132499999,0.0
2025-08-22,126,21:00-21:10,0.9332,671.38,667.8783333333333,0.0,0.0,671.38,0.0,0.0,0.0,1200.0,1200.0,0.0,3.501666666666665,626.531816,0.0
2025-08-22,127,21:10-21:20,0.9068,691.935,716.8812166666667,0.0,0.0,691.935,0.0,0.0,0.0,1200.0,1200.0,24.946216666666714,0.0,627.446658,113.1061463666669
2025-08-22,128,21:20-21:30,0.9371,682.5159333333334,725.0082833333332,0.0,0.0,682.5159333333334,0.0,0.0,0.0,1200.0,1200.0,42.492349999999874,0.0,639.5856811266667,199.09790592499942
2025-08-22,129,21:30-21:40,0.9371,663.0708333333333,694.4849999999999,0.0,0.0,663.0708333333333,0.0,0.0,0.0,1200.0,1200.0,31.414166666666574,0.0,621.3636779166667,147.19107791666625
2025-08-22,130,21:40-21:50,0.9871,707.5616583333333,706.8537666666666,0.0,0.0,707.5616583333317,0.0,0.0,0.0,1200.0,1199.9999999999982,0.0,0.7078916666650912,698.4341129408317,0.0
2025-08-22,131,21:50-22:00,0.7764,682.9934583333333,655.5713666666666,0.0,0.0,682.9934583333333,0.0,0.0,0.0,1199.9999999999982,1199.9999999999982,0.0,27.422091666666688,530.2761210499999,0.0
2025-08-22,132,22:00-22:10,0.4209,595.0825,574.0433333333333,0.0,0.0,1428.4158333333332,833.3333333333333,0.0,0.0,1199.9999999999982,1949.9999999999982,0.0,21.039166666666688,601.22022425,0.0
2025-08-22,133,22:10-22:20,0.3859,589.2496833333332,616.5832,0.0,0.0,1422.5830166666665,833.3333333333333,0.0,0.0,1949.9999999999982,2699.999999999998,27.33351666666681,0.0,548.9747861316666,52.74002040833361
2025-08-22,134,22:20-22:30,0.4368,606.084975,671.9403833333333,0.0,0.0,1272.7516416666667,666.6666666666666,0.0,1.1368683772161603e-13,2699.999999999998,3299.999999999998,65.85540833333334,0.0,555.93791708,143.82821180000002
2025-08-22,135,22:30-22:40,0.4198,598.6949999999999,658.8699999999999,0.0,0.0,1432.0283333333332,833.3333333333333,0.0,0.0,3299.999999999998,4049.999999999998,60.174999999999955,0.0,601.1654943333333,126.30732499999992
2025-08-22,136,22:40-22:50,0.4186,586.5468416666666,602.5939999999999,0.0,0.0,1419.8801749999998,833.3333333333331,0.0,0.0,4049.999999999998,4799.999999999998,16.0471583333333,0.0,594.361841255,33.5867023916666
2025-08-22,137,22:50-23:00,0.4241,590.00735,558.7508499999999,0.0,0.0,1423.3406833333333,833.3333333333333,0.0,1.1368683772161603e-13,4799.999999999998,5549.999999999998,0.0,31.256500000000187,603.6387838016666,0.0
2025-08-22,138,23:00-23:10,0.4237,601.1708333333333,553.48,0.0,0.0,1434.5041666666666,833.3333333333333,0.0,0.0,5549.999999999998,6299.999999999998,0.0,47.69083333333333,607.7994154166666,0.0
2025-08-22,139,23:10-23:20,0.4248,594.0906833333333,571.20565,0.0,0.0,1427.4240166666666,833.3333333333333,0.0,0.0,6299.999999999998,7049.999999999998,0.0,22.88503333333324,606.36972228,0.0
2025-08-22,140,23:20-23:30,0.424,581.2933916666666,575.4093833333333,0.0,0.0,1414.6267249999999,833.3333333333333,0.0,0.0,7049.999999999998,7799.999999999998,0.0,5.884008333333213,599.8017313999999,0.0
2025-08-22,141,23:30-23:40,0.422,574.7733333333333,566.4449999999999,0.0,0.0,1408.1066666666666,833.3333333333333,0.0,0.0,7799.999999999998,8549.999999999998,0.0,8.328333333333376,594.2210133333333,0.0
2025-08-22,142,23:40-23:50,0.424,575.8359083333334,572.2615833333333,0.0,0.0,1409.1692416666665,833.3333333333333,0.0,0.0,8549.999999999998,9299.999999999998,0.0,3.5743250000000444,597.4877584666666,0.0
2025-08-22,143,23:50-0:00+1,0.4271,584.5620166666666,566.4293,0.0,0.0,1417.8953499999998,833.3333333333333,0.0,0.0,9299.999999999998,10049.999999999998,0.0,18.13271666666651,605.5831039849999,0.0
2025-08-22,144,0:00-0:10+1,0.4276,594.2316666666666,555.9816666666666,0.0,0.0,1427.5650000000023,833.3333333333353,0.0,4.547473508864641e-13,10049.999999999998,10800.0,0.0,38.250000000000455,610.426794000001,0.0
2025-08-23,1,0:10-0:20,0.4248,593.115675,578.5316666666666,0.0,0.0,593.1156749999991,0.0,0.0,0.0,10800.0,10800.0,0.0,14.584008333332463,251.9555387399996,0.0
2025-08-23,2,0:20-0:30,0.4245,589.33215,604.8053,0.0,0.0,589.33215,0.0,0.0,0.0,10800.0,10800.0,15.473150000000032,0.0,250.17149767499998,32.84176087500007
2025-08-23,3,0:30-0:40,0.4269,585.7933333333333,607.8566666666666,0.0,0.0,585.7933333333333,0.0,0.0,0.0,10800.0,10800.0,22.063333333333276,0.0,250.07517399999998,47.094184999999875
2025-08-23,4,0:40-0:50,0.4272,567.8826916666667,585.3687,0.0,0.0,567.8826916666667,0.0,0.0,0.0,10800.0,10800.0,17.486008333333302,0.0,242.59948588000003,37.35011379999994
2025-08-23,5,0:50-1:00,0.4271,540.3623249999999,555.3383833333332,0.0,0.0,540.3623249999999,0.0,0.0,0.0,10800.0,10800.0,14.976058333333299,0.0,230.78874900749997,31.98137257083326
2025-08-23,6,1:00-1:10,0.4285,532.1258333333333,542.6099999999999,0.0,0.0,532.1258333333333,0.0,0.0,0.0,10800.0,10800.0,10.484166666666624,0.0,228.0159195833333,22.462327083333243
2025-08-23,7,1:10-1:20,0.4311,569.6219916666666,556.8507333333333,0.0,0.0,569.6219916666666,0.0,0.0,0.0,10800.0,10800.0,0.0,12.771258333333321,245.56404060749998,0.0
2025-08-23,8,1:20-1:30,0.4302,595.3445166666666,542.8508166666666,0.0,0.0,595.3445166666666,0.0,0.0,0.0,10800.0,10800.0,0.0,52.49369999999999,256.11721106999994,0.0
2025-08-23,9,1:30-1:40,0.4279,579.8758333333333,514.8483333333334,0.0,0.0,579.8758333333333,0.0,0.0,0.0,10800.0,10800.0,0.0,65.02749999999992,248.1288690833333,0.0
2025-08-23,10,1:40-1:50,0.4312,549.2027166666667,540.4031333333332,0.0,0.0,549.2027166666667,0.0,0.0,0.0,10800.0,10800.0,0.0,8.79958333333343,236.81621142666668,0.0
2025-08-23,11,1:50-2:00,0.4333,551.041525,560.4268,0.0,0.0,551.041525,0.0,0.0,0.0,10800.0,10800.0,9.385274999999979,0.0,238.7662927825,20.333198287499954
2025-08-23,12,2:00-2:10,0.4311,575.6858333333332,547.3766666666667,0.0,0.0,575.6858333333332,0.0,0.0,0.0,10800.0,10800.0,0.0,28.309166666666556,248.17816274999996,0.0
2025-08-23,13,2:10-2:20,0.4293,570.2289166666667,535.9149833333333,0.0,0.0,570.2289166666667,0.0,0.0,0.0,10800.0,10800.0,0.0,34.31393333333335,244.79927392500002,0.0
2025-08-23,14,2:20-2:30,0.4324,557.2291749999999,550.8307333333332,0.0,0.0,557.2291749999999,0.0,0.0,0.0,10800.0,10800.0,0.0,6.398441666666713,240.94589526999997,0.0
2025-08-23,15,2:30-2:40,0.4367,556.3216666666666,566.0766666666666,0.0,0.0,47.8790336546258,0.0,508.4426330120408,0.0,10800.0,10235.063741097732,9.754999999999995,0.0,20.908773996975086,21.30004249999999
2025-08-23,16,2:40-2:50,0.4348,560.9521916666666,533.4800833333334,0.0,0.0,560.9521916666666,0.0,0.0,0.0,10235.063741097732,10235.063741097732,0.0,27.472108333333267,243.90201293666667,0.0
2025-08-23,17,2:50-3:00,0.4335,551.2561666666666,505.7565333333333,0.0,0.0,551.2561666666666,0.0,0.0,0.0,10235.063741097732,10235.063741097732,0.0,45.499633333333236,238.96954824999995,0.0
2025-08-23,18,3:00-3:10,0.4357,539.5316666666665,532.6566666666666,0.0,0.0,539.5316666666665,0.0,0.0,0.0,10235.063741097732,10235.063741097732,0.0,6.874999999999886,235.07394716666658,0.0
2025-08-23,19,3:10-3:20,0.4374,554.8047416666666,600.1379833333333,2.3183626609218943e-06,0.0,0.0,0.0,554.8047416666666,2.3183627035905374e-06,10235.063741097732,9618.614028134769,45.33324166666671,0.0,0.0,99.1437995250001
2025-08-23,20,3:20-3:30,0.4371,554.4005833333333,563.7781,3.0637818392920786e-05,0.0,0.0,0.0,554.4005833333333,3.063781844048208e-05,9618.614028134769,9002.61337998662,9.37751666666668,0.0,0.0,20.494562675000026
2025-08-23,21,3:30-3:40,0.4356,531.0274999999999,473.22333333333336,0.0,0.0,531.0274999999999,0.0,0.0,0.0,9002.61337998662,9002.61337998662,0.0,57.80416666666656,231.31557899999996,0.0
2025-08-23,22,3:40-3:50,0.4353,524.8171,518.14445,5.365495136664307e-05,0.0003333333333333333,524.8171,0.0,0.0,5.365495132991782e-05,9002.61337998662,9002.61337998662,0.0,6.67298333333331,228.45288363,0.0
2025-08-23,23,3:50-4:00,0.436,548.6442833333333,550.7752499999999,0.0007669724532561444,0.0,548.6442833333333,0.0,0.0,0.0007669724532206601,9002.61337998662,9002.61337998662,2.130966666666609,0.0,239.20890753333333,4.6455073333332075
2025-08-23,24,4:00-4:10,0.4378,558.6733333333333,515.2666666666667,0.0,0.0,0.0,0.0,558.6733333333333,0.0,9002.61337998662,8381.865231838472,0.0,43.40666666666664,0.0,0.0
2025-08-23,25,4:10-4:20,0.4401,501.395525,508.24904999999995,0.0016099038316933485,0.004566666666666667,0.0,0.0,501.395525,0.0016099038317065606,8381.865231838472,7824.759092949584,6.8489583333332575,0.0,0.0,15.071132812499833
2025-08-23,26,4:20-4:30,0.4389,476.850325,521.39455,0.010679267637535614,0.0,0.0,0.0,476.850325,0.010679267637556222,7824.759092949584,7294.925398505139,44.54422499999998,0.0,0.0,97.75230176249997
2025-08-23,27,4:30-4:40,0.4364,510.5908333333333,522.2316666666666,0.0,0.0,510.5908333333333,0.0,0.0,0.0,7294.925398505139,7294.925398505139,11.640833333333262,0.0,222.82183966666665,25.400298333333176
2025-08-23,28,4:40-4:50,0.4393,531.1765833333333,501.271,0.022399657012659193,0.06363333333333332,0.0,0.0,531.1765833333333,0.022399657012670104,7294.925398505139,6704.729194801435,0.0,29.96921666666657,0.0,0.0
2025-08-23,29,4:50-5:00,0.4422,532.6275833333333,520.2073833333333,0.14874588288339963,0.0,0.0,0.0,532.6275833333333,0.14874588288341783,6704.729194801435,6112.92076887551,0.0,12.420200000000023,0.0,0.0
2025-08-23,30,5:00-5:10,0.4395,521.425,556.0566666666666,0.0,0.0,0.0,0.0,521.425,0.0,6112.92076887551,5533.559657764398,34.63166666666666,0.0,0.0,76.10308749999997
2025-08-23,31,5:10-5:20,0.4333,503.1076,522.7970666666666,0.563645440319798,0.8862166666666667,503.1076,0.0,0.0,0.5636454403198172,5533.559657764398,5533.559657764398,18.80324999999998,0.0,217.99652308,40.73724112499996
2025-08-23,32,5:20-5:30,0.4439,498.52824166666664,489.02566666666667,4.040214154823596,0.0,0.0,0.0,498.52824166666664,4.040214154823616,5533.559657764398,4979.63938924588,0.0,9.502574999999979,0.0,0.0
2025-08-23,33,5:30-5:40,0.4301,497.9058333333333,495.9466666666666,19.780989229885616,0.0,497.9058333333333,0.0,0.0,19.78098922988562,4979.63938924588,4979.63938924588,0.0,1.9591666666667038,214.14929891666665,0.0
2025-08-23,34,5:40-5:50,0.3713,477.3648333333333,512.7907,53.565847977652886,25.53418333333333,465.2524455010004,0.0,0.0,41.45346014532004,4979.63938924588,4979.63938924588,22.004071165666275,0.0,172.74823301452147,40.85055811905944
2025-08-23,35,5:50-6:00,0.5708,490.72631666666666,492.52624999999995,95.29845465149748,65.2949,0.0,0.0,455.4980761373949,60.07021412222571,4979.63938924588,4473.530415759886,0.0,28.266726137394926,0.0,0.0
2025-08-23,36,6:00-6:10,0.9099,520.5808333333332,451.67833333333334,138.95935412837792,112.23125,0.0,0.0,520.5808333333332,138.95935412837798,4473.530415759886,3895.1072676117374,0.0,181.13374999999985,0.0,0.0
2025-08-23,37,6:10-6:20,0.9368,495.43544166666663,452.9851,185.71524380623688,165.8851,0.0,0.0,468.81668360207277,159.09648574164305,3895.1072676117374,3374.199841387212,0.0,181.71668360207275,0.0,0.0
2025-08-23,38,6:20-6:30,0.8758,487.13955,476.77894999999995,234.50866599346037,217.09041666666667,0.0,0.0,364.536917642247,111.90603363570733,3374.199841387212,2969.158821784715,0.0,104.8483843089137,0.0,0.0
2025-08-23,39,6:30-6:40,0.8759,502.91583333333335,488.3566666666666,284.1242286220743,269.45624999999995,0.0,0.0,307.81405540150547,89.0224506902465,2969.158821784715,2627.1432046719315,0.0,88.9136387348388,0.0,0.0
2025-08-23,40,6:40-6:50,0.8601,483.59759166666663,479.93448333333333,334.31781927054243,333.2671333333333,0.0,0.0,261.8331895969032,112.553417200779,2627.1432046719315,2336.21743845315,0.0,115.16583959690314,0.0,0.0
2025-08-23,41,6:50-7:00,0.8442,505.55266666666665,521.1705999999999,386.616125529764,386.7887833333333,0.0,0.0,294.2567380791907,175.32019694228808,2336.21743845315,2009.2655072540492,0.0,159.8749214125241,0.0,0.0
2025-08-23,42,7:0-7:10,0.8334,571.8841666666666,586.52,438.8543653457425,433.78749999999997,0.0,0.0,323.70684525394864,190.6770439330245,2009.2655072540492,1649.591234749662,0.0,170.97434525394863,0.0,0.0
2025-08-23,43,7:10-7:20,0.8092,599.0264749999999,579.87605,487.88361644645363,499.08461666666665,0.0,0.0,216.9328334303795,105.78997487683318,1649.591234749662,1408.5547531603513,0.0,136.1414000970462,0.0,0.0
2025-08-23,44,7:20-7:30,0.7972,589.5960583333333,576.1453333333333,542.6130197281143,558.4332999999999,0.0,0.0,150.9993955787383,104.01635697351935,1408.5547531603513,1240.7776469617531,0.0,133.28736224540495,0.0,0.0
2025-08-23,45,7:30-7:40,0.7644,564.4775,586.8966666666666,603.1649957422953,606.675,0.0,0.0,36.6998822655778,75.38737800787317,1240.7776469617531,1200.0,0.0,56.478215598911106,0.0,0.0
2025-08-23,46,7:40-7:50,0.6899,542.8291166666667,552.4684166666666,661.1272022983158,660.5806166666666,0.0,36.92626272896757,0.0,81.37182290268152,1200.0,1233.2336364560708,0.0,71.18593727103246,0.0,0.0
2025-08-23,47,7:50-8:00,0.86,552.6905583333332,552.42595,721.243270408603,699.7454333333333,0.0,25.917588324577082,0.0,142.63512375069274,1233.2336364560708,1256.55946594819,0.0,121.40189500875624,0.0,0.0
2025-08-23,48,8:00-8:10,1.1617,576.9966666666667,582.9266666666666,789.5933690085834,739.8,0.0,0.0,30.973752647100355,243.5704549890171,1256.55946594819,1222.1441852291898,0.0,187.8470859804337,0.0,0.0
2025-08-23,49,8:10-8:20,1.1683,571.1246,557.5409999999999,863.3366569716067,815.9138166666667,0.0,0.0,19.929766706270833,312.1418236778775,1222.1441852291898,1200.0,0.0,278.30258337293753,0.0,0.0
2025-08-23,50,8:20-8:30,1.0956,567.582275,533.9869833333332,914.2163260535727,862.5837666666666,0.0,0.0,0.0,346.63405105357276,1200.0,1200.0,0.0,328.5967833333334,0.0,0.0
2025-08-23,51,8:30-8:40,1.0849,570.1041666666666,537.2149999999999,951.7262801653544,876.9624999999999,0.0,0.0,0.0,381.6221134986878,1200.0,1200.0,0.0,339.74749999999995,0.0,0.0
2025-08-23,52,8:40-8:50,1.061,560.7509749999999,541.0547166666666,1013.5939107219901,918.4679333333333,0.0,0.0,0.0,452.8429357219902,1200.0,1200.0,0.0,377.4132166666667,0.0,0.0
2025-08-23,53,8:50-9:00,1.043,622.420625,591.1822,1075.2017828746923,944.5530333333332,0.0,0.0,0.0,452.7811578746923,1200.0,1200.0,0.0,353.3708333333333,0.0,0.0
2025-08-23,54,9:00-9:10,1.036,709.6258333333333,657.9,1119.7119409152842,938.01875,0.0,0.0,0.0,410.08610758195096,1200.0,1200.0,0.0,280.11875,0.0,0.0
2025-08-23,55,9:10-9:20,1.0147,685.8331083333334,656.8154666666667,1153.9837285114943,936.4472999999999,0.0,0.0,0.0,468.1506201781609,1200.0,1200.0,0.0,279.63183333333325,0.0,0.0
2025-08-23,56,9:20-9:30,0.9922,660.9103416666667,657.39645,1184.17071138133,986.4516333333332,0.0,0.0,0.0,523.2603697146633,1200.0,1200.0,0.0,329.0551833333333,0.0,0.0
2025-08-23,57,9:30-9:40,0.97,673.1758333333332,682.5783333333333,1213.836888954022,1071.38125,0.0,0.0,0.0,540.6610556206888,1200.0,1200.0,0.0,388.80291666666665,0.0,0.0
2025-08-23,58,9:40-9:50,0.9422,658.8416833333333,685.8424333333334,1244.8991481865182,1126.0898666666667,0.0,0.0,0.0,586.0574648531849,1200.0,1200.0,0.0,440.24743333333333,0.0,0.0
2025-08-23,59,9:50-10:00,0.9569,680.0173,685.6935,1280.8868169982748,1151.4904833333333,0.0,0.0,0.0,600.8695169982748,1200.0,1200.0,0.0,465.7969833333333,0.0,0.0
2025-08-23,60,10:00-10:10,0.9977,716.8216666666667,688.5616666666666,1316.5845712335167,1171.0749999999998,0.0,0.0,0.0,599.76290456685,1200.0,1200.0,0.0,482.5133333333332,0.0,0.0
2025-08-23,61,10:10-10:20,0.9919,679.0231583333333,677.82565,1340.818013758799,1200.7582,0.0,0.0,0.0,661.7948554254657,1200.0,1200.0,0.0,522.93255,0.0,0.0
2025-08-23,62,10:20-10:30,0.9588,650.5535499999999,661.8345333333333,1356.072944994129,1207.2275166666666,0.0,0.0,0.0,705.5193949941292,1200.0,1200.0,0.0,545.3929833333333,0.0,0.0
2025-08-23,63,10:30-10:40,0.9549,664.1358333333333,657.1533333333333,1386.7949575195248,1201.28125,0.0,0.0,0.0,722.6591241861915,1200.0,1200.0,0.0,544.1279166666667,0.0,0.0
2025-08-23,64,10:40-10:50,0.9839,672.2305666666666,674.4033499999999,1453.5877625936416,1231.5190333333333,0.0,0.0,0.0,781.357195926975,1200.0,1200.0,0.0,557.1156833333333,0.0,0.0
2025-08-23,65,10:50-11:00,0.799,688.30345,693.8293666666666,1491.313582321984,1272.9111833333332,0.0,0.0,0.0,803.0101323219841,1200.0,1200.000000000001,0.0,579.0818166666666,0.0,0.0
2025-08-23,66,11:00-11:10,0.5025,696.7083333333333,688.1783333333333,1490.5892597989366,1305.78125,0.0,336.81835315356034,0.0,457.062573312043,1200.000000000001,1503.1365178382052,0.0,280.7845635131064,0.0,0.0
2025-08-23,67,11:10-11:20,0.4662,662.9296166666667,650.0266833333333,1500.2554315998027,1335.7848,0.0,604.5580793102674,0.0,232.7677356228686,1503.1365178382052,2047.238789217446,0.0,81.2000373563992,0.0,0.0
2025-08-23,68,11:20-11:30,0.5007,654.8867166666666,646.85935,1494.9384601187498,1372.5221666666666,0.0,628.035892034142,0.0,212.01585141794124,2047.238789217446,2612.471092048174,0.0,97.6269246325246,0.0,0.0
2025-08-23,69,11:30-11:40,0.4827,681.06,674.9833333333333,1485.8507862795946,1429.5187499999997,0.0,660.9120065649189,0.0,143.87877971467572,2612.471092048174,3207.291897956601,0.0,93.6234101017476,0.0,0.0
2025-08-23,70,11:40-11:50,0.4785,682.8624,665.8089833333333,1515.2690055641415,1503.7131499999998,0.0,685.3797656707534,0.0,147.02683989338811,3207.291897956601,3824.133687060279,0.0,152.52440099591308,0.0,0.0
2025-08-23,71,11:50-12:00,0.4662,675.3206666666666,650.3542666666666,1528.5434069036578,1516.8516333333332,0.0,726.3558869170973,0.0,126.86685331989383,3824.133687060279,4477.853985285667,0.0,140.14147974956927,0.0,0.0
2025-08-23,72,12:00-12:10,0.4432,685.8883333333333,675.9433333333333,1509.3677042046281,1462.45,0.0,708.850888704156,0.0,114.62848216713883,4477.853985285667,5115.819785119407,0.0,77.65577796251068,0.0,0.0
2025-08-23,73,12:10-12:20,0.4411,717.2561916666666,745.87185,1495.8768948847833,1416.8971166666665,0.0,699.5406050674533,0.0,79.08009815066339,5115.819785119407,5745.406329680115,28.51533840078673,0.0,0.0,62.89057884293513
2025-08-23,74,12:20-12:30,0.4551,705.5294166666666,733.5780500000001,1490.8761467007898,1423.2392,0.0,687.6091681396032,0.0,97.73756189452001,5745.406329680115,6364.254581005758,0.0,2.0519818603966087,0.0,0.0
2025-08-23,75,12:30-12:40,0.4463,679.4075,660.375,1480.0490789489377,1460.04375,0.0,607.3260693810727,0.0,193.31550956786498,6364.254581005758,6910.848043448724,0.0,192.3426806189275,0.0,0.0
2025-08-23,76,12:40-12:50,0.4113,725.7086999999999,668.7973166666666,1449.4598816436187,1464.7552666666666,0.0,523.9079758261047,0.0,199.8432058175141,6910.848043448724,7382.365221692218,0.0,272.0499741738954,0.0,0.0
2025-08-23,77,12:50-13:00,0.5682,734.0097666666666,670.3806666666667,1416.5262833344789,1431.9116166666665,0.0,430.55777786855026,0.0,251.95873879926205,7382.365221692218,7769.867221773913,0.0,330.9731721314495,0.0,0.0
2025-08-23,78,13:00-13:10,0.8279,701.3083333333334,631.8283333333333,1394.1313961429041,1393.575,0.0,356.5384136348853,0.0,336.28464917468546,7769.867221773913,8090.75179404531,0.0,405.2082530317815,0.0,0.0
2025-08-23,79,13:10-13:20,0.8636,733.8147916666667,627.9991833333333,1383.8856380209409,1382.583483333333,0.0,355.85140950561754,0.0,294.21943684865664,8090.75179404531,8411.018062600366,0.0,398.7328904943822,0.0,0.0
2025-08-23,80,13:20-13:30,0.8416,747.309625,701.8584333333333,1391.1272408904213,1347.7312333333332,0.0,371.17952255429793,0.0,272.63809333612335,8411.018062600366,8745.079632899235,0.0,274.69327744570205,0.0,0.0
2025-08-23,81,13:30-13:40,0.8618,709.2933333333333,775.1016666666666,1399.346006627901,1294.64375,0.0,380.2336608073641,0.0,309.8190124872036,8745.079632899235,9087.289927625863,0.0,139.30842252596926,0.0,0.0
2025-08-23,82,13:40-13:50,0.8623,681.8605,723.1192333333333,1382.0133779839596,1282.4990833333331,0.0,396.67623943505475,0.0,303.4766385489048,9087.289927625863,9444.298543117413,0.0,162.70361056494494,0.0,0.0
2025-08-23,83,13:50-14:00,0.9026,698.759125,678.0023166666666,1362.7307217149876,1273.4237333333333,0.0,332.1402638699841,0.0,331.83133284500343,9444.298543117413,9743.224780600398,0.0,263.2811527966826,0.0,0.0
2025-08-23,84,14:00-14:10,0.9754,729.3274999999999,695.9133333333332,1344.5392190955013,1229.5124999999998,0.0,252.6317281802826,0.0,362.5799909152188,9743.224780600398,9970.593335962652,0.0,280.967438486384,0.0,0.0
2025-08-23,85,14:10-14:20,1.0002,714.6149416666666,706.9521833333333,1307.4663399498445,1160.5870166666666,0.0,315.04322405753976,0.0,277.80817422563814,9970.593335962652,10254.132237614438,0.0,138.59160927579353,0.0,0.0
2025-08-23,86,14:20-14:30,0.9978,705.0194166666666,702.8394333333333,1271.7899995831276,1160.90475,0.0,326.0465501583965,0.0,240.72403275806448,10254.132237614438,10547.574132756994,0.0,132.01876650827012,0.0,0.0
2025-08-23,87,14:30-14:40,1.0271,725.545,704.31,1243.809211641362,1206.45625,0.0,197.09499405854945,0.0,321.1692175828126,10547.574132756994,10724.95962740969,0.0,305.05125594145056,0.0,0.0
2025-08-23,88,14:40-14:50,1.0906,748.5209083333333,731.5869833333333,1207.735929757118,1180.0840666666666,0.0,0.0,0.0,459.2150214237846,10724.95962740969,10724.95962740969,0.0,448.4970833333333,0.0,0.0
2025-08-23,89,14:50-15:00,0.9376,750.236525,755.1571,1157.5420300194844,1144.3610999999999,0.0,0.0,0.0,407.3055050194844,10724.95962740969,10724.95962740969,0.0,389.20399999999984,0.0,0.0
2025-08-23,90,15:00-15:10,0.6694,737.3308333333333,745.1033333333332,1100.7450274969342,1115.5437499999998,0.0,83.37819176701146,0.0,280.0360023965894,10724.95962740969,10800.0,0.0,287.0622248996551,0.0,0.0
2025-08-23,91,15:10-15:20,0.66,733.0474999999999,698.4234166666666,1051.5464210392315,1042.2331833333333,0.0,0.0,0.0,318.4989210392316,10800.0,10800.0,0.0,343.80976666666663,0.0,0.0
2025-08-23,92,15:20-15:30,0.7217,714.4220416666666,669.4113,1007.3441739368059,971.0879499999999,0.0,0.0,0.0,292.9221322701393,10800.0,10800.0,0.0,301.6766499999999,0.0,0.0
2025-08-23,93,15:30-15:40,0.7308,702.7225,687.6183333333333,956.9014448280741,918.9624999999999,0.0,0.0,0.0,254.17894482807412,10800.0,10800.0,0.0,231.34416666666652,0.0,0.0
2025-08-23,94,15:40-15:50,0.7534,743.9304,736.3154999999999,892.2823098573656,858.1019833333332,0.0,0.0,0.0,148.35190985736563,10800.0,10800.0,0.0,121.78648333333331,0.0,0.0
2025-08-23,95,15:50-16:00,0.7823,762.6172416666666,770.46975,834.8438930152593,802.4079166666667,0.0,0.0,0.0,72.22665134859267,10800.0,10800.0,0.0,31.93816666666669,0.0,0.0
